id,message,label
237568,@eatnik I'd much prefer to eat australian beef ,0
237594,"@herlastdownfall aw, well thank you!  it's very nice of you to say",0
237612,had so much fun today altho it was raining  i want to be with you more &lt;3,0
237841,@atraz haha your cool ,0
237877,@BR33ZY23  yeah. I'm auditioning next week!!! eeeek....=D,0
238090,"girls night out!  word, word, word!",0
238265,"@cha_rade shhh, don't tell anyone. We won't tell anyone. ",0
238266,time to comatize for 10 hours. ,0
238375,"Aww I love my daddy, He's going to talk to some VIP in the college I want to move so I get in!!, He's such a softie!!, ",0
238396,Going up north for the weekend :[ but on the brightside..I'm going to dance my ass off at the wedding ,0
238637,"I love my bestie, he always treating! ",0
238739,@vanewpc Thank you ,0
238993,"@mpowers7718 July 12th is the last Plano Centre show, then we are going to be doing Garland Special Event Center shows. ",0
239055,@_BellaCullen18_ hey Bella ,0
239169,My large 5 dollar pizza from Dominos was yummy.  ,0
239233,@therealTiffany check it out epi. haha it makes me smile everytime! you need to make me a check it out video one day! i loveee it ,0
239250,@shanitai life is crap! so out emo-ed youuu ,0
239257,Snl on e! Old school bspears loveeeee it ,0
239400,"@90_angel Well I am off to bed then Phoenix in the morning, have a great day, and weekend if i don't see you ",0
239537,@nooshin63 tnx dear ,0
239624,@Stormlite02 ROAD TRIP EVERY YEAR! LOL I've been going since 1998!  It is when I am happiest!,0
239659,It's Friday!!!! I Cross my Fingers for Ashleys Soundcheck!  You are the Best!!!,0
239755,"tired of wondering if you will ever come around here again. cali misses you baby. but simply put, florida can keep you. ",0
239910,@arpitamukherjee corp. gyan -  try using Bitching techniques to infuse prof. competitiveness among fellow colleagues ,0
240072,back down to 130 lbs... dieting is perhaps working? fingers crossed! must lose 10 pounds and gain a 6 pack by june 29! ,0
240124,getting ready early.. ready for some hardcore mafia tonight.  ,0
240198,@kmillerheidke sounds like the perfect combination. a few friends and i are doing &quot;i like you better...&quot; for our school concert ,0
240307,Yet another pixar movie that hits close to home ,0
240423,@glitzerdoll i love we the kings ,0
240574,@sids anytime mate ,0
240683,@mickyyoochun i also need to join that electo music comm you have. yay metronome ,0
240903,@pirate_Nik are you looking for a home-based job? would you like to offer your services? please @ or DM me;I'll try to help you find work ,0
240977,"@freitasm @stevebiddle prepay FTW, I'm an XT prepaid custy ",0
241024,At Al's w/ Jb and Chelsea ,0
241051,@MariaLKanellis You're doing a great job! I love that you take the time to reply to your fans  Its a cool feeling getting a reply!,0
241321,"@hedra  I forgot to grab them from baby girls' room tonight so I'll be doing them tomorrow... I dry, but will try line drying this summer",0
241366,"Goodnightt.  holy shit. Its 12..  I'm old now, and I rarely go out..  &lt;333",0
241375,"@calbo belated congrats on baby! As a mother of four I can honestly say, thank god it's not me. ",0
241376,i washed my pencil case ! finally !  lol,0
241665,i used so much hairspray today that its exactly the same it was 5 hrs ago  MORE HAIRSPRAY THN I USED AT SWAY SWAY FILMING ON EVERYONE! lol,0
241793,"@wildpeeta I have yet to have a peeta s'wich better than the ones at l'As du Fallafel in le Marais, Paris. When do we get to try yours? ",0
241804,@damjanov aww hehe.. drop us a line when you are up here again ,0
241826,"@nopattern merzbow's nice,good for work. did you give lamb of god's latest album a listen? seen you talking about gojira the other day ",0
241969,@dlsbeauty welcome to twitter ,0
242024,"@ddlovato So basically, I believe you are a sadist. The building of anticipation was cruel and unusual. Yes. You are a sadist. hahahaha ",0
242052,http://www.oceanup.com/selena-gomez/    ---------&gt; read all selena news here! ,0
242059,"@stevyncolgan Eeew! You actually deserve to be stuck indoors until 3 pm, blergh!!    #badbreakfast",0
242095,Just @ lumpys having a drink..very chill..the boys didn't wanna drive far or it woulda been a bar named sue ,0
242129,Watching up  lol,0
242209,@ddlovato hey demi  i hope i get to meet you again this summer  you're such a sweet girl ,0
242283,@Shadez @geek_rohit  good to know boys .. looks like a big plan is underway.. ,0
242469,@philpringle Amen Pastor! thats so true...the fulfillment comes in knowing they've stretched their potential!! ,0
242509,@tsarnick Both got ReTweeted ,0
242558,@derrickhoh http://twitpic.com/643g9 - This is superb greatness! ,0
242734,"@Sini74: I'll ask if the results were confidential and e-mail you, OK? Don't have to stick w/140 characters then! ",0
243010,"@NikkiNoo1956 Sorry, miss read that, did you say you couldn't fit your arse in the Brixton Lido ha ha ",0
243033,@bellatela`s SINGINGGGG.  Haha. I love it when she sings because she`s so good. :&gt; ))),0
243074,"@Gruno Me as well. Tweep slight, as Curt would say ",0
243091,"Muchos thanks @melattree and @husbandsanon for the #followfriday love. Right back atcha, you guys both rock my stream ",0
243268,"@kev_watson Ta.  On the trail of the type of changes. Does it mean ANY changes for any reasons, or specifically of a particular nature?",0
243319,"is having pain du chocolat, chocolate soy milk and pea pods for a late dinner.  Yummmm.  ",0
243504,"@berkelium Good Morning, what's up? ",0
243523,@imde owh.. hahahaha lol. now i get it... ,0
243531,"@iaci Tare, deja sunt 10 gata s? o rezolve. Deschid ?i eu o licita?ie pt. bin packing problem. Oare cï¿½?i o fac &quot;on time and in budget&quot;? ",0
243551,@RoyCisneros When you have giant ears and a fluffy tail ,0
243587,@JamesMW78 they're at my blog babe. Just go back there later. ,0
243605,loved the cs graffiti life show. awesome night. i'm really proud of myself because i didn't feel the need to hold back my feelings. ,0
243662,He's just not that into u is coming out on dvd. ,0
243714,@ehmperor &quot;uh? rockwell ba kamo? we know it like the back of our hands&quot; nyehehe...that or lets just ask dantes. ,0
243719,"@kacibrown hi,your pic and background is so pretty and cute How are u? I am so fine Peace from Germany ",0
243820,Pumped for Ottawa Monday till Thursday! Can't wait to see everyone ,0
243864,is going to have breakfast. ill tweet back in a few! ,0
244175,@MyNews24 *hoping* to do a 7day beach &amp; scuba break in July/Sept with @varen and then go see the Polar Bears in Canada in Oct on my own ,0
244400,listens to Hilary Duff - Jericho. old song but still VERY GOOD! ,0
244475,@TaylorEcstasy Moreeeee thann everr ,0
244697,got a great outfit for glamazon tmrw nite ,0
244775,london. . . You look beautiful ,0
244947,"Aah, this time I WILL take that MINI cabrio to test. The whole weekend. Great, here comes the rain ",0
245196,@Skater1405  sometimes in life you have to learn from your mistakes.,0
245270,@HaylieK awww your lil dogs are well cute ,0
245413,@stormewg i hope the excessively mopey jams didn't affect your marks ,0
245443,@_mer_mer yeah u should definitely do it! ,0
245540,a little cool thing about the #w3cegov #opengov dialogue &quot;idea&quot; is that it was numbered 1000 ,0
245638,@JMatthewFlyzik http://twitpic.com/666hg - they look so snug and happy ,0
245675,@JosephTheGreat dont see why not mate but its a bit far from home. ,0
245744,@TraceyMmm Uh oh - whooops LOL One down already here ,0
245873,Just finished implementing pretty much every feature I wanted for Network Defense 1.0 - Just gotta make fun maps now ,0
245892,@StarDiiva lol and u kno it ,0
245913,@aySkillsz  aw im wonder woman now...i do have boi shorts wit stars on it lol,0
245931,@mardecoca....I'm cookoo cookoo cookooo lol ,0
245948,"collegeeeeee, sun puts me in a good mood ",0
246044,@matthewkempster not sarcastic at all ,0
246085,@admford so... If I had troubles... I know who might be the right man to ask for advice! ,0
246162,@cM5y_fawkes Your house is famous! didn't you know? ;D I'm guessing it's because everyone's practically familiar with your house. ,0
246179,@siobhian you tease! look forward to hearing it later ,0
246398,@lilvalkrie aiyoh. so pai seh. sudah sudah. dowan to fish for compliments anymore. ,0
246454,@PinkM Vitisho eh? haha...we'll read coz we like you ,0
246731,#Followfriday @Bizarre57 Follow Barry... such a nice bloke!   ,0
246773,@anomdesign lucky you that you have nice warm weather. It is very wet and cold here now. I am 2.5 hrs north of Sydney ,0
246942,@hestia_berna !!!!!!!!! Arrrgh! My reputation!! lol!!   ,0
246966,Fixing my Multiply. ,0
247040,"@bztak1020 thanks  no, I'm not. I just sing a song and play my guitar  my friend helped me   it was live recording, though :/",0
247241,@azzywazzy It's lovely here ,0
247371,@aubreyoday: elton john! Great song.. Just mastered it on the piano! ,0
247392,@jun6lee nah nah..dont worry..even if u eat penguins I wont kill u!!! no judgements passed no explanations demanded!!! ,0
247405,"@EllieVonTainted just moved back into her old house. being here makes me feel like i'm 16 again, haha it's odd. but i love it ",0
247636,@bryoz  I &lt;3 easter eggs though ,0
247726,is watching pokï¿½mon battle dimensions ,0
247967,boys before flowers is AWESOME. specially so yijung and cha gaeul's story. try to watch it. it's great. ,0
248069,@pluggerguy yeah - i saw that on the internets today. listening now ,0
248193,Watching  http://bit.ly/16Mm0H about #google #wave. Looks good. Now can I have nice android phone please? ,0
248451,Funny day today  got rubbed with grass by a girlfriend of mine and after that we had a water fight ,0
248597,wuhu going to a poker night ,0
248753,back form seeing jonas brother in 3d .. it was fab. lased some JB songs on the drive home ... good times ,0
248759,"@jessbooka I think computers and the Internet are a passing fad anyways, like 8-track and Disco. ",0
248768,#followfriday People I actually know &amp; talk to off Twitter @timshady @monkeyonthelam @galliguez @referralweb (reply back if i missed u!) ,0
248893,Analog Heart on continuous play while driving to the doctor. I love having Fridays off! Not to brag... ,0
249143,"@DoneenMills Oldest graduates from? Whatever it is, congrats!  ",0
249236,"- go &amp; try the yummo &amp; super hot 'plecing kangkung' + ayam bakar taliwang.. **sexy food from exotic country,Indonesia ",0
249456,@hereinthehive I'm going over to #barcamoleeds  too ,0
249605,@taylorswift13 you are simply the best! I don't know of anyone else who would go around the croud taking pics w/ everyone!  &lt;3,0
249812,what you cooking me ,0
250120,James mo tonight !!!!!!!!!!!!!!   aaaaaaaaaaaaa cant wait ,0
250260,"@ElaineSpencer Nothing worse than email problems,especially when you're busy plotting universal domination   ",0
250337,"It's raining tonight..but, it's so HOT! Uurggh..hate Global Warming!! Safe the world! XoXo.. ",0
250351,@LiberT UR Very welcome!!! ,0
250604,Oh dear... And the left side of my face  Maybe sitting in the sun was't such a good idea ,0
250616,@so_jentastic Thanks girl  i plan on making this day a good one somehow lol,0
250627,Just ate a bowl of Apple Jacks and I'm ready to go back to work. Yes 31yo and still love those red and green O's. ,0
250690,@Jason_Pollock I think they heard you. ,0
250695,@YanceySlide the CWG got a half a shout out tho ,0
250877,"student assignment reviews - done! phew... now onto conference papers... but first, some sleep! 0_0 ",0
250960,Corona on my desk.. sun shining.. TGI FRIDAY! ,0
251196,@penguin4784 must be  Maybe I'll win the lottery and be able to afford it ;),0
251311,"@wiseleo I'm glad to see you on Twitter!!!  Oh, and I definitely agreed with Mary &amp; Mia when they declared you the winner of the battle!",0
251354,Getting ready to start the commodity market code.  ,0
251427,@joshuaduboff: @jgarris and fans will still have the ability to get a printed guide...I'll have more details soon ,0
251483,Only a few more votes and @chriscuzzy is in the top ten  XX,0
251775,@ramseyshow Send them back in the return envelopes so they pay double postage. That's what we do ,0
251778,A gift to you all. http://www.adinkra.org/htmls/adinkra/asas.html spread the joy. ,0
251785,"Police ~ to Protect &amp; Serve, or history takers and CSI's, #Choice #HOA  help #InsideEdition",0
252027,@epiphanygirl hey doll ! can you give @tx_girl the tix for the dallas show tonight?she would really appreciate it ,0
252165,with or without you ,0
252286,Making ice cream in dro's! ,0
252316,Today I will be on the road a lot. I don't really mind though. ,0
252522,"is chillin out, hangin w/ friends. ",0
252597,"Casey graduates highschool 2nite! I'm proud of you, I love you &amp; I wish you the best! Congrats! Enjoy it!  C u 2nite!",0
252615,Ok off to Waitrose for some salad stuff for tomorrow's picnic. ,0
252956,"@erickd my roommates warned me, thankfully. i havent been out that late yet. ",0
253147,Wahooo! Iceland turned up wif frozen food delivery. Well impressed wif em  xx,0
253149,Thank god its the weekend again! ,0
253364,"@rhythmsextion yeah, no one's gonna get anything done today. ",0
253417,Yay for free food! Even more yay for the fact that the managers bought it ,0
253501,Why oh why is it so hard for me to get motivated to start working out? I am so lazy! Happy Friday.. the weekend is almost here ,0
253550,@MihaiDragan wow! nu stiam ca citesti amdoar18ani.ro ,0
253574,Had a amazing nite!  but now im really tired! showd up 2 wurk late again! haha o well it was worth it!,0
253575,"fiona, alanis, imogen, regina... check.  but the new recommendations are great to know! I'm favorite-ing them. Thanks!! ",0
253587,"Good summer tune, to bring you up  http://bit.ly/19l6Ok",0
253689,@EtotheZ heyy can I get an invite to #spymaster ?! ,0
253733,heard Ben Stiller in an intvw w/ seacrest they are working on a new script for a movie called &quot;Little Fockers!&quot;  LOL  can't wait.  ,0
253764,"good morning, Twitterverse and happy Followfriday ",0
253803,"MAY 30, 2009. 1:02am.  http://plurk.com/p/x21gd",0
253883,@Letzjusbfriendz yessssss ,0
253962,@Lizeelou2 Welcome and thank you! ,0
253983,Moving my bed ,0
254054,@therealginger Just waiting for the DMs from the musicians calling me out for saying I liked them *shhhh maybe they missed my blip* ,0
254066,Papa dropped in at Field Day. Such a oice surprise. The girls were thrilled. ,0
254120,"@sroxy Well pooh! What about Kyle's vote and my vote, huh?! ",0
254334,Happy 5 months babe!(: I love you so much and you make me the HAPPIEST girl in the ENTIRE world. ,0
254399,"#Followfriday @ThePrincess Pug, @SheriSalata, @DrOz. @sailingpug, @cesarmillan, @iConservePA, @WestShoreRec ",0
254413,"1, 300 updates!!!! ",0
254487,@chrisaffair I am so buying one!! nice.. ,0
254564,@Rob_Jensen Keep the kids in a sterile room and have them do online classes. That should solve a lot of problems ,0
254598,One of the few perks of being unemployed is enjoying the beautiful weather at the pool ,0
254721,@eli_36 ughh I'm jealous! Bring me some ,0
255039,@highheelznkickz its ok; the 1st step is deniallll  LOL,0
255192,@temptalia I was just on the site. You're doing a great job of it ,0
255381,@DavidArchie the movie up seems like it would be hilarious. I wanna see it too ,0
255476,@morganwestfield np  ran into any issue's with mounting DFS shares?,0
255720,finally i'm home..time for playing The Sims 3 ,0
255786,"There are 10,728 Briannes in the U.S.  But only ONE of me!   Fun Friday Fact, according to http://www.howmanyofme.com.",0
255806,@dmitry when are you in Philly? ,0
255881,Wedding countdown: 1 year to go! ,0
255885,@ThisIsJuice @an0el thanks guys!!! ,0
256041,I got a new Tattoo yesterday it is a mama lion and her 3 cubs I love it represents and my kids soooooooooooooo cute    I am so happy,0
256093,@tommcfly Forgive babelfish!  2 votes,0
256126,Actually woke up at a decent hour and went walking with jessica ,0
256343,@McBeautiful yeah he is like 6'3&quot; haha but I prefer tall guys than short guys ,0
256367,@mydwynter I say 25 times  http://myloc.me/201B,0
256374,"@CBCebulski you just made my day, YES! ",0
256390,what time is it? SUMMER TIME! ,0
256397,@Krownz you're welcome  I like reading your tweets,0
256631,"@loristolcpart thanks Lori, I'll add it to my list. ",0
256697,"@GingerDodds Thanks! Our green tea w/ blueberry is one of my own personal faves, but most ppl mention pomegranate. Diff ppl, diff tastes. ",0
256726,@richardquest I might go shopping and eat out. Weekends are a great time to do that. ,0
256727,@VanNessVanWu ??!! can i ask for a prayer request from you V? ,0
256783,- 5 days to the musical  i'm gonna dance wow WOW wow it's gonna be something like High School Musical ihihih xoxo Petia,0
257132,@Kibler Me too. My only real plans involve cutting grass.  What are your plans? My sis will come in a week or 2. Rainbow parade...fun!,0
257357,@asianmanrecords it's not that hard mike!  it can be seen as a strange place at first ,0
257543,"Watching a movie whilst eating dinner, celebrating our good marks  We enjoy spending some extra time with the children",0
257778,how cute  little sisters are adorable ,0
257799,Stuffed. My last tweet....I swear til like maybe 8pm! U will not get a tweet out of this twit! ,0
257809,@spikelike At least she's nice looking. Better than Martha.  I'd have liked to see it be Sally Sparrow tho.,0
258034,@xKAYAKx Well done to you too ,0
258293,"I keep noticing all of the differences between Los Angeles and Vermont...not too many similarities though, ha-ha ",0
258355,"@jmarrapodi LOL! Perhaps, but a tongue-twisting title sure does make people wonder, eh? ",0
258404,"@Ayelis As it turns out, I was visited by a co-worker who got a 2-for-1 deal at the local bakery. Same thing. ",0
258621,Im gettn off at 445 fuck dat lol its pay day gotsum shit to do be4 my nite start ,0
259001,"@TrustNoOne69 awwwww, you deserve to have this team dedicated to you, cause just simple: You are awesome! ",0
259085,@gotlove4dc3 followin u now ,0
259086,decided to try something different lavender toe nail polish. 1st look it's different 2nd hmm it's not bad 3rd Good choice Lory! ,0
259103,Heading into work and then going to the Dbacks game after I get off ,0
259126,@Tinu whew.  almost changed my perception of you.  Now I can put you back on the pedestal.   ,0
259142,"@geekgrrl You just come across as a real Hank, Senior kinda grrl. Tears in beers, lonesome highways, and all that...  ",0
259500,"&quot;When you're fat and sassy, why waste your time on change?&quot; John K. Hudzik, vp, global engagement at MSU http://bit.ly/HsUQ1 Why indeed? ",0
259615,Just doing nothing  - Paradise &gt;&gt; http://twitpic.com/678ql,0
259647,@BeShayBe lol thanks girl!  I think im FINALLY understanding what ff is. LOL Ive been confused all this time,0
259733,I am drinking a lot... trying to forget a very busy week.... ,0
259787,@angedmondson I guess you can enter as many times as you'd like ,0
259810,In Long Beach ,0
259845,"@powerofpink Just sent a tweet out to follow you, your a great lady ",0
259855,"After BCMT will I ever stop evaluating gait patterns??  Every where I go it's LPT, APT, PPT and &quot;Oh, I'd love to work on that!&quot;  ",0
259912,"the river seems like a nice place to celebrate the end my friends, this is finally fucking it ",0
259985,@astoldby Cool. I hope you settle in ok. Welcome to Greenwich Mean Time ,0
260011,@TheChristinaKim Kaenons look really interesting.. (but do they have an asian fit?) ,0
260021,Is just getting of the train in Rochester ... Nice wk end planned  x,0
260130,"@MarniBeetle I follow fridayed you b/c you're cool. No obligation to return, but I wouldn't stop you if you did ",0
260283,@kitkat1982 I'm ready to work on your design whenever you are ,0
260298,@JasonBradbury wear a tall hat ,0
260380,Love the summer state of mind  YW . . . RB via @lipsync: &quot;Summer day mix!!!..with thanks&amp;XX@DJDolceVita (tha... ? http://blip.fm/~79wwt,0
260395,washing the car has been accomplished yayy ,0
260574,How rude is Simon Cowell!!???....&quot;Your not gonna win.&quot;....Vote Good Evans! Porve Simon wrong! ,0
260854,"drinking a iced capuccino with my friends. it's a very, very hot afternoon ;)  oh, I need a dress! Tomorrow shopping! IT'S SATURDAY ",0
260855,NJ for the night ,0
260919,@canadianarch sounds so peaceful and beautiful ,0
260976,waiting for my beautiful taxi driver  then hittin the streets and chill out with some friends. power to the people!,0
261036,#liesgirlstell yea babii i luv u long time ,0
261090,@joelhousman Lol! @sfeuer must have some cool connections ,0
261135,@a_simple_girl I already have a CHI ,0
261387,@fox_in_space just a little ribbing.  If engineers designed it better it wouldn't break. Maintenance is the folks that fix it. IYAMYAS! ,0
261390,@RozD Just hope she nails it next time! ,0
261429,@Rig That is super epic awful. GO SHOPPING! ,0
261563,@ShozzyShozzy thanks!  i just took it this morning.,0
261735,@LPGthatDude anytime ,0
261784,@madisonshell im proud of you ,0
262123,Bout go down b-more schools almost out time to start actin reckless ,0
262203,home... so happy for my friends who have next week off ,0
262243,off to work...kelseys tonight ! yumm ,0
262357,"@anautumnecho Nice talking to you Alex, thanks! ",0
262479,@gdgreely lol which one papi   http://myloc.me/20PG,0
262629,@dragontart thanks ! someone with a brain in there head!  hey you nice to meet ya!,0
262672,Good talks ,0
262890,@GayPatriot haha. I like that one ,0
263019,"@yelyahwilliams LOL! You're awesome, Hayley!!! Paramore Rocks!!! Love from COLOMBIA!!! ",0
263020,"@Chrissyisms Thank you, have fun wherever you go ",0
263356,@ChickadeZzz DEAD!uhmm...that's pretty much been established already ,0
263540,@ps7girl Awww thanks jessica for the shout out! Love uuuuu tonsssssss ,0
263571,getting my new car on monday  yay me !!,0
264010,"@joliechose I just sent one!I love when I see on my bill &quot;sms to North America&quot; &lt;333 and yes,Coke is the best medicine ",0
264156,"VH1 has the 20 greatest electro 80's on ATM ha ha, love it ",0
264237,it's such a chilly day! but i like it! i get to dress nice &amp;&amp; toasty ,0
264247,@kristi_link You know I think you're right! Will be great to see Calvin on MTB again. ,0
264314,@mwsmedia doh! i always assume if there is rain then they aren't talking about cali ,0
264437,"@danimichelle I am home with a full heart, and a sunburned head   It's all good!",0
264695,@JL_Anderson  Me too.. I'll try that next time. ,0
264846,@lornayee i hope to try one soon ,0
264879,@JackieB LOL.  oh btw hai from mah laptopz.  you'll see it tuesday ,0
265137,"@KalebNation Congrats for the Borders Media interview, Kaleb! ",0
265223,Tryouts done..yah!!! Eating Mexican with the bf. The gonna watch the lakers play..it's the weekend  yah!!,0
265341,Weekend with the 151 girls in Baltimore  ,0
265576,@thetateway .. that you are not afraid to use 4-letter words ,0
265661,"E just asked how to go around the pole. What next, clear heels? ",0
265704,my day was amazing ,0
265730,@delanelyn Im excited and scared 4 u all at once lol  hahahha i cant wait for u to tell me how u like the south  its wierd but i &lt;3 it,0
265938,"@jonasbrothers my favorite song its about the new cd: paranoid, hey baby, and bout the other cds: video girl, bb good, shelf, tonight ",0
266322,fantastic song  ? http://blip.fm/~7aaxh,0
266405,"Coming up around 7:30pm CST, photos from the Crookston, MN high school graduation ceremony!!!! I know, but you'll just have to wait ",0
266588,How I make a Living doing nothing  http://bit.ly/ZRZMB,0
266685,Just been to see Night At The Museum 2. It was a really good  I'd recommendd ,0
266786,hows everyone today ,0
267099,@JessikaSays yah basically she is right ,0
267270,Yeeeeaaaaahhhhh baby! Enjoying a cold one while bbqing some ribs. Life is grand ,0
267481,I feel almost 100% from that stomach virus thing!    Yay!,0
267583,@TeamHate the blue one ,0
267925,@mileycyrus I love you o most awesomest devine delight of my life  How's my memory lol,0
268202,@katiazev Save the filakia for some hot blond Scandinavian boy later this summer.  The invation from the north is coming soon.  ,0
268216,"@TimCAD Good god man, are your hands ok?? ",0
268259,@MrArtClark whatcha doin' tomorrow?  I am sure all will be fine ,0
268365,"@postalguarelas Yes, I'm drinking tea as well,my fave Darjeeling,but it's not hot here,cool in shade,warming me up! ",0
268375,hangin with ledd nd court. ,0
268565,@xykobas3rd I won't....that would not be fun! And I already have a hangover. Haha. ,0
268576,go see UP. do it now.    ,0
268579,@gerardway  I love you! &lt;3,0
268612,@Mithelmusso COME TO NYC!!! plz and thank you.  &lt;3 &lt;3 &lt;3 &lt;3,0
268653,this time next week ill be packing ready for the water park  WOOOO hope my backs cleared up fully by then... probs wont be :'(,0
268735,@SaharaDamore @girlonlaptop Maybe.  It was when Obama was in town the other day.  ,0
268897,@carobuckman Have fun!!! ,0
268958,@lulyciienta@karllydolly Anyway i'm off to the land of nod. Night both of you  xx Tweet tomorrow. Adios XD,0
269188,@Cunxmoor  haha Thanks ,0
269257,#FollowFriday @catdog03 @babyrabies @NoPasaNada because they all make me laugh ,0
269272,Well jus got out da shower from a has wastin time @ work  glad its not MY gas  lol,0
269445,@FoxyOxymoron That is what we're here for. Glad I'm staying home waiting on a desk delivery that may or may not come. ,0
269447,my doctor who poster arrived in the mail today  http://tinyurl.com/ox3ro6,0
269524,A few more hours and i'd be heading to Am's house to study  tests tests!,0
269574,Last minute tickets to Janes Addiction. Be jealous or don't.. I do not care. ,0
269667,"@gashead thank you sweety  x baba maal was good, interesting pink dress! My top 5 favourite female singer was on, regina spector u like?",0
269946,And my door mat went where? It was here when I came home earlier and now just out a sec at Deli de Luca it is gone...! That's strange ,0
270024,@samanthai She's a tiny blonde hitler 'twatting cow bag ,0
270054,"@MissBethAnn  That was an interesting link.  Anyways, you do know that I'm in Australia, right?  ",0
270237,okay i'm getting off the computer and starting my study weekend at 10:30 and ending at 4:30. that's 6 hours.. exactly like school. ,0
270302,twitting for the first time.Ahhh. Why am I still at my desk? It's friday.  Need some booze then the fun'l come ,0
270319,Getting ready to get out to Cathedral City to teach this weekend. Is it me or does that sound like a place in the land of Oz? ,0
270520,"@breakinporcelan I'm looking for it right now. I know it's online in its entirety, fear not. ",0
270669,#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps),0
270765,http://twitpic.com/67zkt - Grad. Present from my dad's friend ,0
270793,@_HeatherBailey Terminator! And tell me how fantastic it is ,0
270915,@BabyFriendlyLA Jealous! Enjoy yourself!! ,0
270922,whatching Camp Rock! ,0
270923,@sweepstakesgirl Thanks for the #followfriday mention ,0
271083,@NipseyHussle For sure! I'm following you now too  Enjoy your night!,0
271094,"@dominossthelens Very clever; leave it to those Oasis lads to come up with something that &quot;cheeky,&quot; as you Scousers would say ",0
271130,"gonna write down all these questions now, and ill make an answer video tomorrow  any last minute ones?",0
271581,On that happy note I'm heading off to bed. To-recharge my chi for tomorrow.  Good-nightweeps!,0
271625,@curiousg87 Chew slowly. ,0
271823,@Dimngenes: Thanks girl..  it's hard to be a feminist in a male dominated world,0
271872,Walmart: hair dye and ice cream. ,0
271946,"@Pyrexis - Dude, you will have a relationship!! I haven't got a special someone either but I figure if they want me, they'll find me! ",0
271994,@bostonmerlin I think perhaps the floor would smoke where I walked were I to show up at a microsoft event. Sorry ,0
272104,@bitchcakesny You are going to blow them away at your reunion. ,0
272106,"Princeton, kinda hot but looking forward to a good weekend ",0
272209,camping w/ family this weekend ,0
272274,How the waiter knew that this is my absoloute fav dessert is beyond me.  He just brought this over  http://yfrog.com/17ig4j,0
272360,@ohmyjade YEA.!! it was REALLY adorablee..i swear i'm gonna have THAT moment on my mind THE REST OF MY LIFE ,0
272536,Love my G1...easier for me to use Twitter! ,0
272609,Omg I just realized how much I luv summer !! ,0
272643,Hang in there sister! It'll get easier. ,0
272661,Power's back. I really didn't cut the power line with my shovel ,0
272663,I heart Melody Hobson's stillettos! And her financial analyzing... ,0
272680,@the_crooked_toe haha love it! ,0
273071,#followfriday quickie! @brightondoll @adrienne_daniel @Steffisticated @drewy88 and obviously @OFFICIALGOD ,0
273224,"At the salon about to get my hair dyed, cut, and styled  then i might go see Up at the movies.",0
273261,I forgot how relaxing watching the ducks can be. Classic when grandma tries to get away from the geese ,0
273349,Lakers is the best team of the west conference ,0
273399,"@mariqueen http://twitpic.com/60vsh - I concur  Wow @aialamode is absolutely beautiful  very nice pic, is this the better quality u  ...",0
273479,"thinking in how much i love my bff, lulyugly  xooo",0
273637,@radagast22 you have a cat?    awwwwww.   thats so sweet ,0
273697,@eve76 Yay! *scarfs blizzard* thank you  what!? :O you didn't get Maggles ice cream!?!? poor Maggles,0
273783,"@booknaround It's a little expensive, but when your fridge is empty the food is decent.   #BEAtwittyparty",0
273828,"wtf the weather is weird it was full raining second ago and now its sunny,gahh i have the best week planned ",0
273871,@essentialimage what's crazy is I looked there first. you'd think sparrows would be easier to come by! I finally just made my own ,0
273880,What happened to that week? Time to amble down to The Phoenix  #fb,0
273935,@chaiseMarcel you're welcome ,0
273948,"Yes.  I had to go play some Lexulous to forget, though. ",0
274097,"Despite my random lack of energy, I am *really* happy right now ",0
274175,@h2theizzle Haha... it really would be. ,0
274186,oh boy my 1st text message of the day  my boy friend sent me a text yay ?,0
274390,@ysnjen We should talk about having you speak at an event in Seattle sponsored by Fresh and in support of your book. ,0
274498,@JoelMadden and @NicoleRichie are an amazing couple who always make me laugh when reading their twitter convos to/about each other  xoxo,0
274504,g doing baby daddy stuff. gosh i love ray and his super kewl audio blog ,0
274586,@kristallin I hear you dude... try doing it on a goddamn 12-string acoustic!! ,0
274666,@paleenigma CONGRATS TO YOU!  Tho God only knows why you'd want to leave British soil for the USA!  Be careful!   NIN SOON!!!,0
274713,"@MsATC haha...not 'Club Buca is closed'! LOL...I miss you too  I don't go out on Thurs, Cynt does. How are you?",0
274835,LOL fia you can't kill me ,0
274874,@LeahHope I don't mean to hurt you.  lol,0
274956,@Reauxnin: ty for the ff love twomie!! Lol ,0
275003,@stevenreilly7 you'll have to come done to Fresno so you can come with everyone to the premier and we can celebrate our bdays ,0
275020,Mmmm. I think that was my first beer in six months. Worth waiting for ,0
275029,@MsV1959 whoohooo love eminem! On my playlist for Sunday ,0
275109,#myweakness @johncmayer -  John Mayer of course!!! ,0
275256,Boston in june. I can't wait. A whole week. ,0
275307,I made squash soup  ,0
275327,@BkBap LMAO!!! we'll need all day disclaimers now ,0
275426,@CreativeStu Just wanted to let you know that I didn't forget about ya. You've got (e)mail. ,0
275504,In spokane almost to the mall ,0
275546,thanks for the #followfriday shout out! @b_edward_b ! ,0
275559,polishing my nails  out with the ladies to night,0
